#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0FB35
#Date Time: 2023-10-04 22:15:25.487
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 3.84767 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Math 1: Function: C1/1000

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: DC
#Offset: 100 mV
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: Triangle
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1.5 V
#Offset: 1.5 V
#Symmetry: 50 %
#Phase: 0 бу

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
0.00141881969732525,-0.008020599369637609,1.335193391168052,-8.020599369637609e-06
0.001419449697325251,-0.004334867954145278,1.331516122168573,-4.334867954145277e-06
0.001420079697325251,0.003036594876839382,1.324161584169615,3.036594876839382e-06
0.001420709697325251,-0.004334867954145278,1.320484315170136,-4.334867954145277e-06
0.001421339697325251,-0.004334867954145278,1.320484315170136,-4.334867954145277e-06
0.001421969697325251,0.006722326292331712,1.320484315170136,6.722326292331713e-06
0.001422599697325251,0.006722326292331712,1.309452508171699,6.722326292331713e-06
0.001423229697325251,-0.0006491365386529476,1.30577523917222,-6.491365386529476e-07
0.00142385969732525,-0.004334867954145278,1.298420701173262,-4.334867954145277e-06
0.001424489697325251,-0.0006491365386529476,1.298420701173262,-6.491365386529476e-07
0.001425119697325251,-0.0006491365386529476,1.294743432173783,-6.491365386529476e-07
0.001425749697325251,-0.008020599369637609,1.287388894174826,-8.020599369637609e-06
0.001426379697325251,-0.004334867954145278,1.291066163174305,-4.334867954145277e-06
0.001427009697325251,-0.0006491365386529476,1.287388894174826,-6.491365386529476e-07
0.001427639697325251,-0.0006491365386529476,1.280034356175868,-6.491365386529476e-07
0.001428269697325251,-0.0006491365386529476,1.269002549177431,-6.491365386529476e-07
0.00142889969732525,-0.008020599369637609,1.265325280177952,-8.020599369637609e-06
0.001429529697325251,-0.004334867954145278,1.265325280177952,-4.334867954145277e-06
0.001430159697325251,-0.0006491365386529476,1.261648011178473,-6.491365386529476e-07
0.001430789697325251,-0.0006491365386529476,1.250616204180036,-6.491365386529476e-07
0.001431419697325251,-0.0006491365386529476,1.250616204180036,-6.491365386529476e-07
0.001432049697325251,-0.0006491365386529476,1.246938935180557,-6.491365386529476e-07
0.001432679697325251,0.003036594876839382,1.243261666181078,3.036594876839382e-06
0.001433309697325251,-0.0006491365386529476,1.243261666181078,-6.491365386529476e-07
0.00143393969732525,0.003036594876839382,1.239584397181599,3.036594876839382e-06
0.001434569697325251,0.003036594876839382,1.239584397181599,3.036594876839382e-06
0.001435199697325251,0.006722326292331712,1.232229859182641,6.722326292331713e-06
0.001435829697325251,0.003036594876839382,1.228552590183162,3.036594876839382e-06
0.001436459697325251,-0.01170633078512994,1.228552590183162,-1.170633078512994e-05
0.001437089697325251,-0.004334867954145278,1.224875321183684,-4.334867954145277e-06
0.001437719697325251,0.003036594876839382,1.221198052184205,3.036594876839382e-06
0.001438349697325251,0.003036594876839382,1.217520783184726,3.036594876839382e-06
0.00143897969732525,-0.004334867954145278,1.213843514185247,-4.334867954145277e-06
0.001439609697325251,-0.004334867954145278,1.210166245185768,-4.334867954145277e-06
0.001440239697325251,-0.0006491365386529476,1.20281170718681,-6.491365386529476e-07
0.00144086969732525,0.01040805770782404,1.195457169187852,1.040805770782404e-05
0.001441499697325251,0.003036594876839382,1.188102631188894,3.036594876839382e-06
0.001442129697325251,0.006722326292331712,1.184425362189415,6.722326292331713e-06
0.001442759697325251,0.01040805770782404,1.180748093189936,1.040805770782404e-05
0.001443389697325251,0.01040805770782404,1.184425362189415,1.040805770782404e-05
0.00144401969732525,0.01040805770782404,1.184425362189415,1.040805770782404e-05
0.001444649697325251,0.003036594876839382,1.180748093189936,3.036594876839382e-06
0.001445279697325251,0.006722326292331712,1.173393555190978,6.722326292331713e-06
0.00144590969732525,0.006722326292331712,1.166039017192021,6.722326292331713e-06
0.001446539697325251,0.006722326292331712,1.162361748192541,6.722326292331713e-06
0.001447169697325251,0.003036594876839382,1.162361748192541,3.036594876839382e-06
0.001447799697325251,0.003036594876839382,1.158684479193063,3.036594876839382e-06
0.001448429697325251,-0.0006491365386529476,1.155007210193584,-6.491365386529476e-07
0.00144905969732525,-0.0006491365386529476,1.151329941194105,-6.491365386529476e-07
0.001449689697325251,0.003036594876839382,1.147652672194626,3.036594876839382e-06
0.001450319697325251,0.003036594876839382,1.140298134195668,3.036594876839382e-06
0.00145094969732525,0.006722326292331712,1.140298134195668,6.722326292331713e-06
0.001451579697325251,0.006722326292331712,1.136620865196189,6.722326292331713e-06
0.001452209697325251,-0.0006491365386529476,1.136620865196189,-6.491365386529476e-07
0.001452839697325251,0.003036594876839382,1.125589058197752,3.036594876839382e-06
0.001453469697325251,0.01040805770782404,1.118234520198794,1.040805770782404e-05
0.001454099697325251,0.01040805770782404,1.114557251199316,1.040805770782404e-05
0.001454729697325251,0.003036594876839382,1.114557251199316,3.036594876839382e-06
0.001455359697325251,0.003036594876839382,1.114557251199316,3.036594876839382e-06
0.00145598969732525,0.006722326292331712,1.110879982199836,6.722326292331713e-06
0.001456619697325251,0.006722326292331712,1.107202713200357,6.722326292331713e-06
0.001457249697325251,0.003036594876839382,1.096170906201921,3.036594876839382e-06
0.001457879697325251,-0.0006491365386529476,1.0998481752014,-6.491365386529476e-07
0.001458509697325251,0.003036594876839382,1.0998481752014,3.036594876839382e-06
0.001459139697325251,-0.0006491365386529476,1.092493637202442,-6.491365386529476e-07
0.001459769697325251,-0.008020599369637609,1.085139099203484,-8.020599369637609e-06
0.001460399697325251,-0.008020599369637609,1.085139099203484,-8.020599369637609e-06
0.00146102969732525,-0.004334867954145278,1.081461830204005,-4.334867954145277e-06
0.001461659697325251,0.003036594876839382,1.077784561204526,3.036594876839382e-06
0.001462289697325251,0.01040805770782404,1.074107292205047,1.040805770782404e-05
0.001462919697325251,0.01040805770782404,1.066752754206089,1.040805770782404e-05
0.001463549697325251,0.006722326292331712,1.06307548520661,6.722326292331713e-06
0.001464179697325251,0.003036594876839382,1.059398216207132,3.036594876839382e-06
0.001464809697325251,0.003036594876839382,1.059398216207132,3.036594876839382e-06
0.001465439697325251,0.003036594876839382,1.055720947207652,3.036594876839382e-06
0.00146606969732525,-0.004334867954145278,1.052043678208173,-4.334867954145277e-06
0.001466699697325251,0.006722326292331712,1.044689140209216,6.722326292331713e-06
0.001467329697325251,0.006722326292331712,1.041011871209736,6.722326292331713e-06
0.001467959697325251,-0.0006491365386529476,1.041011871209736,-6.491365386529476e-07
0.001468589697325251,0.003036594876839382,1.033657333210779,3.036594876839382e-06
0.001469219697325251,0.01040805770782404,1.0299800642113,1.040805770782404e-05
0.001469849697325251,0.006722326292331712,1.026302795211821,6.722326292331713e-06
0.001470479697325251,0.003036594876839382,1.018948257212863,3.036594876839382e-06
0.00147110969732525,0.01040805770782404,1.015270988213384,1.040805770782404e-05
0.001471739697325251,0.006722326292331712,1.011593719213905,6.722326292331713e-06
0.001472369697325251,0.006722326292331712,1.007916450214426,6.722326292331713e-06
0.001472999697325251,0.006722326292331712,1.007916450214426,6.722326292331713e-06
0.001473629697325251,0.003036594876839382,1.000561912215468,3.036594876839382e-06
0.001474259697325251,-0.0006491365386529476,0.9968846432159895,-6.491365386529476e-07
0.001474889697325251,0.003036594876839382,0.9968846432159895,3.036594876839382e-06
0.001475519697325251,0.003036594876839382,0.9858528362175526,3.036594876839382e-06
0.00147614969732525,0.003036594876839382,0.9858528362175526,3.036594876839382e-06
0.001476779697325251,-0.0006491365386529476,0.9895301052170316,-6.491365386529476e-07
0.001477409697325251,-0.0006491365386529476,0.9821755672180736,-6.491365386529476e-07
0.00147803969732525,0.003036594876839382,0.9748210292191158,3.036594876839382e-06
0.001478669697325251,-0.0006491365386529476,0.9711437602196369,-6.491365386529476e-07
0.001479299697325251,-0.0006491365386529476,0.9711437602196369,-6.491365386529476e-07
0.001479929697325251,0.003036594876839382,0.963789222220679,3.036594876839382e-06
0.001480559697325251,0.006722326292331712,0.9601119532212,6.722326292331713e-06
0.00148118969732525,0.003036594876839382,0.9601119532212,3.036594876839382e-06
0.001481819697325251,0.006722326292331712,0.9564346842217211,6.722326292331713e-06
0.001482449697325251,0.006722326292331712,0.9527574152222422,6.722326292331713e-06
0.00148307969732525,0.006722326292331712,0.9490801462227633,6.722326292331713e-06
0.001483709697325251,-0.0006491365386529476,0.9417256082238054,-6.491365386529476e-07
0.001484339697325251,0.003036594876839382,0.9380483392243264,3.036594876839382e-06
0.001484969697325251,0.01040805770782404,0.9380483392243264,1.040805770782404e-05
0.001485599697325251,0.01040805770782404,0.9306938012253685,1.040805770782404e-05
0.00148622969732525,0.006722326292331712,0.9270165322258896,6.722326292331713e-06
0.001486859697325251,-0.0006491365386529476,0.9270165322258896,-6.491365386529476e-07
0.001487489697325251,0.006722326292331712,0.9196619942269317,6.722326292331713e-06
0.00148811969732525,0.006722326292331712,0.9159847252274528,6.722326292331713e-06
0.001488749697325251,0.006722326292331712,0.9123074562279738,6.722326292331713e-06
0.001489379697325251,0.006722326292331712,0.9086301872284949,6.722326292331713e-06
0.001490009697325251,0.003036594876839382,0.9012756492295371,3.036594876839382e-06
0.001490639697325251,0.003036594876839382,0.9086301872284949,3.036594876839382e-06
0.001491269697325251,0.003036594876839382,0.904952918229016,3.036594876839382e-06
0.001491899697325251,-0.0006491365386529476,0.8975983802300581,-6.491365386529476e-07
0.001492529697325251,0.003036594876839382,0.8939211112305792,3.036594876839382e-06
0.00149315969732525,0.006722326292331712,0.8865665732316212,6.722326292331713e-06
0.001493789697325251,0.003036594876839382,0.8828893042321423,3.036594876839382e-06
0.001494419697325251,-0.0006491365386529476,0.8828893042321423,-6.491365386529476e-07
0.001495049697325251,0.003036594876839382,0.8792120352326634,3.036594876839382e-06
0.001495679697325251,0.003036594876839382,0.8755347662331845,3.036594876839382e-06
0.001496309697325251,0.01040805770782404,0.8681802282342266,1.040805770782404e-05
0.001496939697325251,0.01040805770782404,0.8645029592347476,1.040805770782404e-05
0.001497569697325251,0.003036594876839382,0.8571484212357898,3.036594876839382e-06
0.00149819969732525,0.01040805770782404,0.8534711522363109,1.040805770782404e-05
0.001498829697325251,-0.0006491365386529476,0.8497938832368319,-6.491365386529476e-07
0.001499459697325251,-0.004334867954145278,0.846116614237353,-4.334867954145277e-06
0.001500089697325251,0.003036594876839382,0.842439345237874,3.036594876839382e-06
0.001500719697325251,0.006722326292331712,0.838762076238395,6.722326292331713e-06
